Category,Layer,Rank,Expert ID,Activation Count
rotation,13,17,123,8949
rotation,13,18,96,8467
rotation,13,19,62,7939
rotation,13,20,68,7598
rotation,14,1,51,30127
rotation,14,2,53,24821
rotation,14,3,25,18908
rotation,14,4,36,15301
rotation,14,5,88,15138
rotation,14,6,93,13922
rotation,14,7,41,13778
rotation,14,8,85,13484
rotation,14,9,13,12266
rotation,14,10,108,12102
rotation,14,11,90,10742
rotation,14,12,107,10320
rotation,14,13,46,9852
rotation,14,14,60,9685
rotation,14,15,43,9283
rotation,14,16,18,9110
rotation,14,17,22,8920
rotation,14,18,127,8647
rotation,14,19,16,8238
rotation,14,20,65,8228
rotation,15,1,57,28776
rotation,15,2,7,23256
rotation,15,3,59,21469
rotation,15,4,116,17644
rotation,15,5,58,13467
rotation,15,6,22,13378
rotation,15,7,79,11606
rotation,15,8,125,11239
rotation,15,9,120,11169
rotation,15,10,53,11160
rotation,15,11,37,10728
rotation,15,12,20,10126
rotation,15,13,18,10124
rotation,15,14,82,10101
rotation,15,15,43,9916
rotation,15,16,76,9620
rotation,15,17,28,9099
rotation,15,18,84,8981
rotation,15,19,10,8582
rotation,15,20,96,8229
rotation,16,1,126,23059
rotation,16,2,36,22900
rotation,16,3,80,20390
rotation,16,4,101,20196
rotation,16,5,44,15163
rotation,16,6,37,14265
rotation,16,7,79,14190
rotation,16,8,34,10743
rotation,16,9,100,10710
rotation,16,10,22,10576
rotation,16,11,108,10401
rotation,16,12,98,10117
rotation,16,13,52,9790
rotation,16,14,77,8999
rotation,16,15,61,8963
rotation,16,16,89,8705
rotation,16,17,13,8646
rotation,16,18,21,8568
rotation,16,19,110,8374
rotation,16,20,70,8185
rotation,17,1,62,21677
rotation,17,2,36,19372
rotation,17,3,0,15928
rotation,17,4,116,15275
rotation,17,5,127,14224
rotation,17,6,78,12201
rotation,17,7,18,11951
rotation,17,8,55,10784
rotation,17,9,120,10526
rotation,17,10,121,10507
rotation,17,11,34,10210
rotation,17,12,35,10116
rotation,17,13,94,9443
rotation,17,14,63,9114
rotation,17,15,83,8861
rotation,17,16,88,8621
rotation,17,17,92,8471
rotation,17,18,66,8366
rotation,17,19,111,7997
rotation,17,20,61,7522
rotation,18,1,74,41364
rotation,18,2,1,29016
rotation,18,3,86,25830
rotation,18,4,71,21561
rotation,18,5,62,20368
rotation,18,6,111,18154
rotation,18,7,20,17670
rotation,18,8,116,15039
rotation,18,9,8,14814
rotation,18,10,109,14667
rotation,18,11,98,13924
rotation,18,12,53,12546
rotation,18,13,27,10522
rotation,18,14,44,10320
rotation,18,15,123,10250
rotation,18,16,101,9690
rotation,18,17,7,8843
rotation,18,18,54,8696
rotation,18,19,45,8125
rotation,18,20,16,7518
rotation,19,1,83,25245
rotation,19,2,106,24913
rotation,19,3,17,21954
rotation,19,4,18,21489
rotation,19,5,109,20848
rotation,19,6,28,18549
rotation,19,7,103,17323
rotation,19,8,115,15297
rotation,19,9,111,15222
rotation,19,10,41,14343
rotation,19,11,82,13493
rotation,19,12,73,12968
rotation,19,13,30,12767
rotation,19,14,113,12034
rotation,19,15,13,11875
rotation,19,16,53,10936
rotation,19,17,56,9500
rotation,19,18,64,8979
rotation,19,19,91,8647
rotation,19,20,9,8268
rotation,20,1,21,30911
rotation,20,2,88,26081
rotation,20,3,46,24545
rotation,20,4,107,21802
rotation,20,5,72,18929
rotation,20,6,20,18704
rotation,20,7,67,14644
rotation,20,8,23,14179
rotation,20,9,125,13117
rotation,20,10,94,11621
rotation,20,11,27,11337
rotation,20,12,58,11032
rotation,20,13,38,10484
rotation,20,14,8,10418
rotation,20,15,43,10347
rotation,20,16,59,9760
rotation,20,17,4,9673
rotation,20,18,15,8989
rotation,20,19,3,8772
rotation,20,20,111,8669
rotation,21,1,28,24829
rotation,21,2,86,24824
rotation,21,3,10,21993
rotation,21,4,5,21213
rotation,21,5,40,18884
rotation,21,6,49,17316
rotation,21,7,23,14434
rotation,21,8,114,14416
rotation,21,9,27,12370
rotation,21,10,88,11872
rotation,21,11,37,11819
rotation,21,12,104,11097
rotation,21,13,59,10126
rotation,21,14,30,9873
rotation,21,15,101,9822
rotation,21,16,79,9719
rotation,21,17,51,9094
rotation,21,18,35,8787
rotation,21,19,7,8427
rotation,21,20,41,8098
rotation,22,1,124,15631
rotation,22,2,20,15466
rotation,22,3,30,13700
rotation,22,4,98,13455
rotation,22,5,86,12312
rotation,22,6,2,12253
rotation,22,7,26,12232
rotation,22,8,65,11843
rotation,22,9,15,11102
rotation,22,10,96,11080
rotation,22,11,82,10899
rotation,22,12,23,10318
rotation,22,13,100,9756
rotation,22,14,45,9755
rotation,22,15,116,9704
rotation,22,16,109,9638
rotation,22,17,99,9564
rotation,22,18,117,9020
rotation,22,19,127,8919
rotation,22,20,14,8374
rotation,23,1,41,21440
rotation,23,2,64,16689
rotation,23,3,22,15797
rotation,23,4,118,15298
rotation,23,5,42,14959
rotation,23,6,21,14472
rotation,23,7,97,14072
rotation,23,8,96,13616
rotation,23,9,39,12737
rotation,23,10,73,12197
rotation,23,11,57,11273
rotation,23,12,1,10734
rotation,23,13,67,10542
rotation,23,14,100,10352
rotation,23,15,10,9427
rotation,23,16,35,8902
rotation,23,17,127,8127
rotation,23,18,126,7813
rotation,23,19,27,7603
rotation,23,20,85,7088
rotation,24,1,95,23554
rotation,24,2,119,21141
rotation,24,3,121,18068
rotation,24,4,57,15905
rotation,24,5,85,14872
rotation,24,6,60,12785
rotation,24,7,113,12219
rotation,24,8,103,11895
rotation,24,9,17,11662
rotation,24,10,46,11270
rotation,24,11,0,11211
rotation,24,12,110,11097
rotation,24,13,67,10770
rotation,24,14,25,10257
rotation,24,15,116,9403
rotation,24,16,29,9329
rotation,24,17,36,9095
rotation,24,18,26,8978
rotation,24,19,14,8667
rotation,24,20,109,8428
rotation,25,1,104,19436
rotation,25,2,99,18526
rotation,25,3,111,17809
rotation,25,4,105,13810
rotation,25,5,125,13162
rotation,25,6,89,11682
rotation,25,7,127,11573
rotation,25,8,27,11418
rotation,25,9,62,10781
rotation,25,10,107,10624
rotation,25,11,90,10095
rotation,25,12,122,10038
rotation,25,13,3,9570
rotation,25,14,88,9396
rotation,25,15,63,9204
rotation,25,16,36,9164
rotation,25,17,57,8816
rotation,25,18,42,8344
rotation,25,19,25,8139
rotation,25,20,109,7904
rotation,26,1,51,26294
rotation,26,2,53,24116
rotation,26,3,25,15984
rotation,26,4,107,15470
rotation,26,5,118,13794
rotation,26,6,36,13681
rotation,26,7,108,13412
rotation,26,8,71,13174
rotation,26,9,88,12682
rotation,26,10,22,12177
rotation,26,11,46,10537
rotation,26,12,93,10511
rotation,26,13,13,9333
rotation,26,14,15,9269
rotation,26,15,125,9059
rotation,26,16,97,8677
rotation,26,17,52,8646
rotation,26,18,90,8127
rotation,26,19,0,7980
rotation,26,20,60,7880
rotation,27,1,57,28293
rotation,27,2,7,22119
rotation,27,3,59,19074
rotation,27,4,116,16713
rotation,27,5,37,14118
rotation,27,6,126,13706
rotation,27,7,120,11665
rotation,27,8,125,11332
rotation,27,9,22,10978
rotation,27,10,3,10843
rotation,27,11,43,10748
rotation,27,12,79,10523
rotation,27,13,53,10455
rotation,27,14,76,10450
rotation,27,15,18,9352
rotation,27,16,115,8584
rotation,27,17,58,8025
rotation,27,18,54,7916
rotation,27,19,84,7777
rotation,27,20,83,7517
rotation,28,1,101,25905
rotation,28,2,80,21499
rotation,28,3,126,20354
rotation,28,4,36,19038
rotation,28,5,79,18794
rotation,28,6,85,17160
rotation,28,7,37,13645
rotation,28,8,100,12884
rotation,28,9,34,12195
rotation,28,10,89,11652
rotation,28,11,13,9859
rotation,28,12,98,9068
rotation,28,13,44,9012
rotation,28,14,53,8151
rotation,28,15,60,8052
rotation,28,16,42,7874
rotation,28,17,105,7721
rotation,28,18,52,7554
rotation,28,19,93,7524
rotation,28,20,103,6791
rotation,29,1,62,20738
rotation,29,2,72,17545
rotation,29,3,18,14047
rotation,29,4,121,12178
rotation,29,5,88,11626
rotation,29,6,127,11313
rotation,29,7,92,10826
rotation,29,8,94,10612
rotation,29,9,81,9891
rotation,29,10,59,9739
rotation,29,11,53,9498
rotation,29,12,36,9238
rotation,29,13,66,8979
rotation,29,14,116,8858
rotation,29,15,34,8791
rotation,29,16,122,8580
rotation,29,17,11,8363
rotation,29,18,10,8160
rotation,29,19,126,8075
rotation,29,20,38,8059
rotation,30,1,74,36228
rotation,30,2,1,24645
rotation,30,3,20,21406
rotation,30,4,86,20163
rotation,30,5,71,19927
rotation,30,6,109,19881
rotation,30,7,62,16363
rotation,30,8,111,13608
rotation,30,9,27,11399
rotation,30,10,59,11327
rotation,30,11,101,10946
rotation,30,12,53,10724
rotation,30,13,118,9906
rotation,30,14,98,9397
rotation,30,15,54,9294
rotation,30,16,90,8949
rotation,30,17,123,8841
rotation,30,18,116,8444
rotation,30,19,12,8400
rotation,30,20,8,8355
rotation,31,1,106,23610
rotation,31,2,28,21644
rotation,31,3,18,20742
rotation,31,4,83,20061
rotation,31,5,109,19947
rotation,31,6,103,18812
rotation,31,7,111,17378
rotation,31,8,17,16737
rotation,31,9,82,14465
rotation,31,10,41,11657
rotation,31,11,55,11016
rotation,31,12,9,10973
rotation,31,13,113,10911
rotation,31,14,44,10681
rotation,31,15,73,10051
rotation,31,16,13,9814
rotation,31,17,30,9413
rotation,31,18,7,9087
rotation,31,19,53,8407
rotation,31,20,68,8042
rotation,32,1,88,26445
rotation,32,2,21,22956
rotation,32,3,67,17426
rotation,32,4,9,17426
rotation,32,5,107,16874
rotation,32,6,46,16429
rotation,32,7,23,12363
rotation,32,8,72,11161
rotation,32,9,8,10716
rotation,32,10,15,10560
rotation,32,11,125,10341
rotation,32,12,38,9757
rotation,32,13,4,9424
rotation,32,14,94,8549
rotation,32,15,43,8103
rotation,32,16,27,8076
rotation,32,17,20,7670
rotation,32,18,7,7611
rotation,32,19,18,7592
rotation,32,20,123,7580
rotation,33,1,86,20096
rotation,33,2,28,19213
rotation,33,3,5,17341
rotation,33,4,37,13877
rotation,33,5,23,13181
rotation,33,6,10,12561
rotation,33,7,49,12123
rotation,33,8,88,11695
rotation,33,9,101,11222
rotation,33,10,40,10914
rotation,33,11,39,10257
rotation,33,12,114,9833
rotation,33,13,68,9683
rotation,33,14,57,9615
rotation,33,15,27,9565
rotation,33,16,104,9310
rotation,33,17,122,9050
rotation,33,18,31,9048
rotation,33,19,59,8992
rotation,33,20,69,8364
rotation,34,1,33,15972
rotation,34,2,20,12594
rotation,34,3,82,12292
rotation,34,4,65,12071
rotation,34,5,2,11985
rotation,34,6,45,11070
rotation,34,7,15,10794
rotation,34,8,30,10653
rotation,34,9,100,10147
rotation,34,10,26,9973
rotation,34,11,11,9866
rotation,34,12,116,9194
rotation,34,13,109,8914
rotation,34,14,51,8662
rotation,34,15,40,8607
rotation,34,16,101,8509
rotation,34,17,124,8035
rotation,34,18,103,8006
rotation,34,19,41,7623
rotation,34,20,13,7602
rotation,35,1,4,24461
rotation,35,2,41,15205
rotation,35,3,39,13137
rotation,35,4,118,12223
rotation,35,5,64,11885
rotation,35,6,78,11004
rotation,35,7,100,10624
rotation,35,8,21,10292
rotation,35,9,51,10017
rotation,35,10,1,9936
rotation,35,11,127,9826
rotation,35,12,123,9539
rotation,35,13,96,9088
rotation,35,14,126,8895
rotation,35,15,79,8046
rotation,35,16,94,7534
rotation,35,17,5,7230
rotation,35,18,50,7070
rotation,35,19,22,6912
rotation,35,20,92,6873
rotation,36,1,95,20708
rotation,36,2,119,16528
rotation,36,3,121,16459
rotation,36,4,57,14215
rotation,36,5,85,13437
rotation,36,6,109,12081
rotation,36,7,17,11293
rotation,36,8,110,11202
rotation,36,9,60,10259
rotation,36,10,56,9304
rotation,36,11,36,9304
rotation,36,12,32,9227
rotation,36,13,67,8373
rotation,36,14,46,8209
rotation,36,15,92,8088
rotation,36,16,98,7843
rotation,36,17,33,7737
rotation,36,18,94,7703
rotation,36,19,103,7544
rotation,36,20,74,7507
rotation,37,1,104,24799
rotation,37,2,20,15179
rotation,37,3,47,11718
rotation,37,4,12,10308
rotation,37,5,36,10185
rotation,37,6,105,10140
rotation,37,7,26,9757
rotation,37,8,25,9036
rotation,37,9,102,8909
rotation,37,10,89,8623
rotation,37,11,14,8401
rotation,37,12,0,8157
rotation,37,13,127,8125
rotation,37,14,85,8093
rotation,37,15,1,8008
rotation,37,16,66,7627
rotation,37,17,112,7626
rotation,37,18,19,7275
rotation,37,19,119,7196
rotation,37,20,48,7114
rotation,38,1,51,19312
rotation,38,2,53,16341
rotation,38,3,22,15387
rotation,38,4,46,14165
rotation,38,5,125,13893
rotation,38,6,93,12089
rotation,38,7,64,11725
rotation,38,8,97,11411
rotation,38,9,108,11344
rotation,38,10,96,10354
rotation,38,11,90,10317
rotation,38,12,88,9580
rotation,38,13,100,9380
rotation,38,14,25,9154
rotation,38,15,36,7841
rotation,38,16,19,7823
rotation,38,17,32,7735
rotation,38,18,101,7315
rotation,38,19,81,7085
rotation,38,20,15,6905
rotation,39,1,59,20423
rotation,39,2,57,19507
rotation,39,3,116,15481
rotation,39,4,46,13445
rotation,39,5,51,12909
rotation,39,6,125,12691
rotation,39,7,27,11968
rotation,39,8,7,9845
rotation,39,9,11,9642
rotation,39,10,120,9497
rotation,39,11,22,9098
rotation,39,12,79,9035
rotation,39,13,106,8942
rotation,39,14,75,8690
rotation,39,15,102,8659
rotation,39,16,33,8333
rotation,39,17,53,8275
rotation,39,18,115,8235
rotation,39,19,76,7973
rotation,39,20,49,7793
rotation,40,1,101,14939
rotation,40,2,126,14170
rotation,40,3,109,13101
rotation,40,4,85,11696
rotation,40,5,80,11289
rotation,40,6,118,11221
rotation,40,7,36,10225
rotation,40,8,89,10038
rotation,40,9,70,10020
rotation,40,10,3,9979
rotation,40,11,34,9916
rotation,40,12,5,9789
rotation,40,13,17,9707
rotation,40,14,103,9338
rotation,40,15,67,9097
rotation,40,16,23,8950
rotation,40,17,13,8569
rotation,40,18,41,8319
rotation,40,19,111,7967
rotation,40,20,40,7890
rotation,41,1,122,15123
rotation,41,2,54,13122
rotation,41,3,62,12023
rotation,41,4,88,11699
rotation,41,5,127,11618
rotation,41,6,18,11434
rotation,41,7,76,10373
rotation,41,8,61,10011
rotation,41,9,56,9871
rotation,41,10,26,9359
rotation,41,11,126,9316
rotation,41,12,119,9305
rotation,41,13,53,9099
rotation,41,14,23,8993
rotation,41,15,59,8872
rotation,41,16,116,8595
rotation,41,17,115,8191
rotation,41,18,92,7895
rotation,41,19,109,7885
rotation,41,20,90,7803
rotation,42,1,8,16019
rotation,42,2,80,15028
rotation,42,3,29,13773
rotation,42,4,71,12240
rotation,42,5,32,11550
rotation,42,6,76,9521
rotation,42,7,86,9380
rotation,42,8,84,9164
rotation,42,9,77,8994
rotation,42,10,59,8870
rotation,42,11,20,8659
rotation,42,12,39,8652
rotation,42,13,98,8290
rotation,42,14,21,8276
rotation,42,15,106,8274
rotation,42,16,42,8119
rotation,42,17,47,7996
rotation,42,18,113,7926
rotation,42,19,127,7896
rotation,42,20,111,7798
rotation,43,1,45,22733
rotation,43,2,78,21656
rotation,43,3,80,13950
rotation,43,4,114,12290
rotation,43,5,16,11850
rotation,43,6,59,10750
rotation,43,7,72,10630
rotation,43,8,92,10626
rotation,43,9,118,10539
rotation,43,10,107,9151
rotation,43,11,65,8981
rotation,43,12,34,8746
rotation,43,13,79,8594
rotation,43,14,117,8328
rotation,43,15,54,8119
rotation,43,16,31,8028
rotation,43,17,1,7829
rotation,43,18,15,7815
rotation,43,19,96,7734
rotation,43,20,25,7137
rotation,44,1,14,23044
rotation,44,2,84,14559
rotation,44,3,92,13218
rotation,44,4,68,13095
rotation,44,5,116,11256
rotation,44,6,41,10974
rotation,44,7,47,10026
rotation,44,8,59,9607
rotation,44,9,21,9579
rotation,44,10,76,9556
rotation,44,11,32,9428
rotation,44,12,121,9291
rotation,44,13,49,8988
rotation,44,14,77,8559
rotation,44,15,94,8336
rotation,44,16,52,8088
rotation,44,17,109,7753
rotation,44,18,98,7698
rotation,44,19,108,7557
rotation,44,20,28,7466
rotation,45,1,45,21565
rotation,45,2,1,20383
rotation,45,3,107,17826
rotation,45,4,89,14857
rotation,45,5,85,13696
rotation,45,6,94,9906
rotation,45,7,108,9769
rotation,45,8,124,9764
rotation,45,9,28,9616
rotation,45,10,6,9496
rotation,45,11,63,9290
rotation,45,12,66,9252
rotation,45,13,23,8543
rotation,45,14,4,8455
rotation,45,15,114,8201
rotation,45,16,82,8023
rotation,45,17,29,7952
rotation,45,18,84,7951
rotation,45,19,111,7677
rotation,45,20,104,7567
rotation,46,1,102,15892
rotation,46,2,19,15793
rotation,46,3,119,15689
rotation,46,4,123,12749
rotation,46,5,114,10414
rotation,46,6,62,10328
rotation,46,7,28,9712
rotation,46,8,31,9690
rotation,46,9,38,9637
rotation,46,10,83,8927
rotation,46,11,51,8772
rotation,46,12,67,8513
rotation,46,13,71,8339
rotation,46,14,46,8074
rotation,46,15,64,7957
rotation,46,16,75,7911
rotation,46,17,23,7889
rotation,46,18,14,7878
rotation,46,19,77,7810
rotation,46,20,52,7413
rotation,47,1,14,14197
rotation,47,2,9,13704
rotation,47,3,26,12563
rotation,47,4,27,10611
rotation,47,5,94,10266
rotation,47,6,36,10098
rotation,47,7,126,9112
rotation,47,8,32,9072
rotation,47,9,22,8884
rotation,47,10,103,8852
rotation,47,11,52,8847
rotation,47,12,109,8649
rotation,47,13,90,8624
rotation,47,14,37,8522
rotation,47,15,15,8443
rotation,47,16,73,8408
rotation,47,17,21,8360
rotation,47,18,55,8308
rotation,47,19,108,8282
rotation,47,20,58,7931
rotation_status,0,1,72,6928
rotation_status,0,2,100,6920
rotation_status,0,3,112,6818
rotation_status,0,4,23,6053
rotation_status,0,5,12,5958
rotation_status,0,6,102,5700
rotation_status,0,7,77,5554
rotation_status,0,8,98,5390
rotation_status,0,9,30,5297
rotation_status,0,10,51,5280
rotation_status,0,11,119,5243
rotation_status,0,12,99,5136
rotation_status,0,13,62,4677
rotation_status,0,14,29,4558
rotation_status,0,15,116,4416
rotation_status,0,16,58,4357
rotation_status,0,17,31,4340
rotation_status,0,18,34,4322
rotation_status,0,19,79,4131
rotation_status,0,20,22,4120
rotation_status,1,1,70,7527
rotation_status,1,2,88,6783
rotation_status,1,3,119,6145
rotation_status,1,4,59,6020
rotation_status,1,5,127,5785
rotation_status,1,6,32,5764
rotation_status,1,7,4,5556
rotation_status,1,8,94,5552
rotation_status,1,9,102,5392
rotation_status,1,10,106,4938
rotation_status,1,11,111,4813
rotation_status,1,12,123,4655
rotation_status,1,13,35,4630
rotation_status,1,14,80,4610
rotation_status,1,15,45,4459
rotation_status,1,16,36,4364
rotation_status,1,17,114,4354
rotation_status,1,18,104,4229
rotation_status,1,19,18,4196
rotation_status,1,20,122,4108
rotation_status,2,1,47,13053
rotation_status,2,2,37,9600
rotation_status,2,3,40,9491
rotation_status,2,4,36,8912
rotation_status,2,5,2,5872
rotation_status,2,6,85,5856
rotation_status,2,7,25,5539
rotation_status,2,8,127,5384
rotation_status,2,9,110,5185
rotation_status,2,10,75,5102
rotation_status,2,11,22,5050
rotation_status,2,12,21,5047
rotation_status,2,13,31,4995
rotation_status,2,14,53,4564
rotation_status,2,15,87,4425
rotation_status,2,16,90,4236
rotation_status,2,17,125,4199
rotation_status,2,18,96,4114
rotation_status,2,19,76,4114
rotation_status,2,20,95,4044
rotation_status,3,1,84,17258
rotation_status,3,2,16,11604
rotation_status,3,3,113,10077
rotation_status,3,4,27,8286
rotation_status,3,5,103,7778
rotation_status,3,6,95,6774
rotation_status,3,7,88,6023
rotation_status,3,8,43,5902
rotation_status,3,9,115,5467
rotation_status,3,10,6,5212
rotation_status,3,11,77,5182
rotation_status,3,12,126,5038
rotation_status,3,13,31,4760
rotation_status,3,14,89,4690
rotation_status,3,15,49,4662
rotation_status,3,16,28,4338
rotation_status,3,17,36,4278
rotation_status,3,18,92,4267
rotation_status,3,19,61,4224
rotation_status,3,20,17,4065
rotation_status,4,1,104,12394
rotation_status,4,2,11,12044
rotation_status,4,3,15,10804
rotation_status,4,4,4,9020
rotation_status,4,5,32,8753
rotation_status,4,6,101,8653
rotation_status,4,7,109,7970
rotation_status,4,8,52,7732
rotation_status,4,9,38,5469
rotation_status,4,10,81,5193
rotation_status,4,11,85,5097
rotation_status,4,12,73,5071
rotation_status,4,13,36,4960
rotation_status,4,14,33,4944
rotation_status,4,15,72,4937
rotation_status,4,16,14,4908
rotation_status,4,17,34,4814
rotation_status,4,18,13,4446
rotation_status,4,19,30,4430
rotation_status,4,20,79,4416
rotation_status,5,1,13,10826
rotation_status,5,2,44,10245
rotation_status,5,3,53,10080
rotation_status,5,4,74,9068
rotation_status,5,5,7,7889
rotation_status,5,6,76,7636
rotation_status,5,7,70,7397
rotation_status,5,8,14,6504
rotation_status,5,9,98,5880
rotation_status,5,10,17,5772
rotation_status,5,11,73,5709
rotation_status,5,12,12,5477
rotation_status,5,13,122,5171
rotation_status,5,14,33,5082
rotation_status,5,15,68,4952
rotation_status,5,16,25,4870
rotation_status,5,17,127,4771
rotation_status,5,18,71,4714
rotation_status,5,19,96,4610
rotation_status,5,20,42,4579
rotation_status,6,1,74,19644
rotation_status,6,2,71,15005
rotation_status,6,3,1,14562
rotation_status,6,4,8,14306
rotation_status,6,5,62,11099
rotation_status,6,6,34,8781
rotation_status,6,7,111,8692
rotation_status,6,8,53,7769
rotation_status,6,9,86,7362
rotation_status,6,10,116,6917
rotation_status,6,11,27,6672
rotation_status,6,12,19,6577
rotation_status,6,13,16,6307
rotation_status,6,14,109,6066
rotation_status,6,15,118,5212
rotation_status,6,16,29,5191
rotation_status,6,17,26,4989
rotation_status,6,18,101,4987
rotation_status,6,19,44,4952
rotation_status,6,20,13,4661
rotation_status,7,1,109,16788
rotation_status,7,2,83,15070
rotation_status,7,3,18,14944
rotation_status,7,4,17,10262
rotation_status,7,5,92,9515
rotation_status,7,6,103,9469
rotation_status,7,7,30,9316
rotation_status,7,8,64,8762
rotation_status,7,9,106,8303
rotation_status,7,10,34,8025
rotation_status,7,11,82,6766
rotation_status,7,12,114,6384
rotation_status,7,13,107,5925
rotation_status,7,14,59,5673
rotation_status,7,15,111,5511
rotation_status,7,16,96,5479
rotation_status,7,17,123,5320
rotation_status,7,18,23,5058
rotation_status,7,19,41,4539
rotation_status,7,20,36,4431
rotation_status,8,1,107,14410
rotation_status,8,2,46,14271
rotation_status,8,3,21,13903
rotation_status,8,4,88,13318
rotation_status,8,5,72,12455
rotation_status,8,6,67,8798
rotation_status,8,7,116,8082
rotation_status,8,8,23,6892
rotation_status,8,9,111,6787
rotation_status,8,10,38,6559
rotation_status,8,11,3,6496
rotation_status,8,12,58,6136
rotation_status,8,13,78,5515
rotation_status,8,14,81,5469
rotation_status,8,15,125,5335
rotation_status,8,16,20,5032
rotation_status,8,17,26,4774
rotation_status,8,18,43,4772
rotation_status,8,19,80,4727
rotation_status,8,20,71,4683
rotation_status,9,1,10,16665
rotation_status,9,2,27,14038
rotation_status,9,3,49,13752
rotation_status,9,4,114,13222
rotation_status,9,5,28,12710
rotation_status,9,6,5,9177
rotation_status,9,7,86,8807
rotation_status,9,8,87,8565
rotation_status,9,9,30,8049
rotation_status,9,10,57,7517
rotation_status,9,11,37,7517
rotation_status,9,12,69,6190
rotation_status,9,13,32,5946
rotation_status,9,14,41,5713
rotation_status,9,15,122,5710
rotation_status,9,16,40,5485
rotation_status,9,17,88,4673
rotation_status,9,18,90,4440
rotation_status,9,19,64,4333
rotation_status,9,20,118,4302
rotation_status,10,1,65,11849
rotation_status,10,2,26,9771
rotation_status,10,3,53,9138
rotation_status,10,4,101,8649
rotation_status,10,5,116,7332
rotation_status,10,6,56,7071
rotation_status,10,7,47,7068
rotation_status,10,8,96,6946
rotation_status,10,9,127,6892
rotation_status,10,10,93,5682
rotation_status,10,11,86,5608
rotation_status,10,12,30,5467
rotation_status,10,13,110,5394
rotation_status,10,14,14,5345
rotation_status,10,15,109,5031
rotation_status,10,16,15,4813
rotation_status,10,17,2,4791
rotation_status,10,18,111,4503
rotation_status,10,19,103,4354
rotation_status,10,20,100,4260
rotation_status,11,1,41,13906
rotation_status,11,2,39,13158
rotation_status,11,3,64,12282
rotation_status,11,4,96,7389
rotation_status,11,5,126,7034
rotation_status,11,6,42,6773
rotation_status,11,7,122,6402
rotation_status,11,8,21,6378
rotation_status,11,9,118,6356
rotation_status,11,10,1,5687
rotation_status,11,11,28,5508
rotation_status,11,12,35,5419
rotation_status,11,13,30,5074
rotation_status,11,14,71,4802
rotation_status,11,15,73,4413
rotation_status,11,16,27,4331
rotation_status,11,17,67,4248
rotation_status,11,18,47,4197
rotation_status,11,19,26,4138
rotation_status,11,20,88,4011
rotation_status,12,1,85,14469
rotation_status,12,2,119,10781
rotation_status,12,3,121,9527
rotation_status,12,4,56,8311
rotation_status,12,5,62,7605
rotation_status,12,6,95,7575
rotation_status,12,7,43,7521
rotation_status,12,8,9,6879
rotation_status,12,9,0,6776
rotation_status,12,10,60,6435
rotation_status,12,11,116,5917
rotation_status,12,12,94,5761
rotation_status,12,13,103,5130
rotation_status,12,14,100,4985
rotation_status,12,15,64,4926
rotation_status,12,16,68,4885
rotation_status,12,17,120,4865
rotation_status,12,18,76,4815
rotation_status,12,19,113,4593
rotation_status,12,20,124,4426
rotation_status,13,1,111,13587
rotation_status,13,2,42,10167
rotation_status,13,3,14,8958
rotation_status,13,4,105,8283
rotation_status,13,5,68,7858
rotation_status,13,6,18,7807
rotation_status,13,7,57,7562
rotation_status,13,8,122,7103
rotation_status,13,9,47,7022
rotation_status,13,10,89,6965
rotation_status,13,11,25,6734
rotation_status,13,12,115,6645
rotation_status,13,13,88,6333
rotation_status,13,14,109,5934
rotation_status,13,15,107,5831
rotation_status,13,16,125,5364
rotation_status,13,17,26,4844
rotation_status,13,18,123,4812
rotation_status,13,19,28,4624
rotation_status,13,20,32,4268
rotation_status,14,1,51,18404
rotation_status,14,2,25,12130
rotation_status,14,3,36,11727
rotation_status,14,4,53,11455
rotation_status,14,5,93,11339
rotation_status,14,6,88,9683
rotation_status,14,7,107,8227
rotation_status,14,8,13,8022
rotation_status,14,9,52,6641
rotation_status,14,10,108,6368
rotation_status,14,11,41,6335
rotation_status,14,12,81,6252
rotation_status,14,13,6,6058
rotation_status,14,14,18,5535
rotation_status,14,15,7,5378
rotation_status,14,16,75,5263
rotation_status,14,17,16,5228
rotation_status,14,18,46,5194
rotation_status,14,19,60,4629
rotation_status,14,20,85,4414
rotation_status,15,1,57,18432
rotation_status,15,2,59,13723
rotation_status,15,3,116,12762
rotation_status,15,4,53,11045
rotation_status,15,5,7,8708
rotation_status,15,6,120,8120
rotation_status,15,7,58,7443
rotation_status,15,8,82,6720
rotation_status,15,9,76,6560
rotation_status,15,10,18,6462
rotation_status,15,11,37,6405
rotation_status,15,12,10,6081
rotation_status,15,13,96,5939
rotation_status,15,14,20,5726
rotation_status,15,15,123,5606
rotation_status,15,16,35,5425
rotation_status,15,17,78,5118
rotation_status,15,18,83,5017
rotation_status,15,19,80,4890
rotation_status,15,20,2,4654
rotation_status,16,1,36,18510
rotation_status,16,2,126,15245
rotation_status,16,3,101,11166
rotation_status,16,4,37,9615
rotation_status,16,5,89,9330
rotation_status,16,6,80,8854
rotation_status,16,7,44,7842
rotation_status,16,8,115,7618
rotation_status,16,9,79,7142
rotation_status,16,10,83,7017
rotation_status,16,11,98,6987
rotation_status,16,12,108,6238
rotation_status,16,13,110,6204
rotation_status,16,14,77,5682
rotation_status,16,15,34,5606
rotation_status,16,16,105,5359
rotation_status,16,17,103,5313
rotation_status,16,18,5,4293
rotation_status,16,19,73,4208
